epoch,Binary Accuracy,auc,fn,fp,loss,precision,recall,tn,tp,val_Binary Accuracy,val_auc,val_fn,val_fp,val_loss,val_precision,val_recall,val_tn,val_tp
0,0.974174439907074,0.996239185333252,202.0,225.0,0.07067431509494781,0.9728326201438904,0.9755418300628662,8050.0,8057.0,0.9041916131973267,0.9573899507522583,263.0,265.0,0.3437696397304535,0.9041591286659241,0.9048135876655579,2483.0,2500.0
1,0.9759888648986816,0.996925413608551,198.0,199.0,0.06614843755960464,0.9759196639060974,0.9760377407073975,8072.0,8065.0,0.9310470223426819,0.9606967568397522,148.0,232.0,0.41073060035705566,0.9185393452644348,0.9464544057846069,2515.0,2616.0
